,text,title
5007,"Do any Honda gurus know if I can replace the 
the front sprocket on my 1979 Honda CB750K with a slightly larger one?
(I see this as being preferable to reducing the size of the rear one)

Just wanting ride at a more relaxed RPM.",rec.motorcycles
5008,"
	Professionals who train guard dogs, when polled, gave themselves a
1 in 4 chance of survival tackling a trained dog unarmed.  A trained guard
dog is not to be trifled with.  An untrained mutt may be another story.

ObMoto:  A local dog used to chase me all the time.  Really annoying.  I 
finally started stopping every time he'd chase me.  He didn't know what to do
then and would usually just slink off the road.  After a couple weeks of this
he stopped chasing me altogether.  He would still chase cars or other bikes,
though.  I think he recognized me when I went by ;-).

 ------------------------------------------------------------------------------
 -  Mike Heathman           VX800 - Briar Rose        DoD #0284               -
 -  Lilly Research           T500 - Titan (Awaiting Resurrection)             -
 -  Indianapolis, IN        ""Where am I to go, now that I've gone too far?    -",rec.motorcycles
5009,"
CNN=YuppieTV

                  tom coradeschi <+> tcora@pica.army.mil",rec.motorcycles
5010,"
Nevertheless, DWI is F*ckin serious.  Hope you've got some 
brains now.",rec.motorcycles
5011,"
I would be scared of trying to fit the one piece.  When I got my
two piece, I got the jacket in 42 and the pants in 40 (just due
to my manly-man of an athletic build, kind of thing)  No laughing,
please.  Seriously, I'm not trim and the 42 pants would have
been way too big.  Also, I don't think the 1 piece does provide
better protection.  If I'm wrong, I'll be swiftly if ever so gently
correct by the net.pansies.of.knowledge (as they like to call themselves).

Regards
Jack Waters II
DoD#1919",rec.motorcycles
5012,"

Hmmmmmm....put your butt in the seat and follow the road signs?
",rec.motorcycles
5013,"


The Honda ST1100 was designed by Honda in Germany, originally for the 
European market, as competition for the BMW 'K' series.  Check it out.

Tony",rec.motorcycles
5014,"
Disgruntled Volvo drivers. What are they rebelling against?",rec.motorcycles
5015,"

[interesting dog collision story deleted]


My driveway and about half my neighbor's driveways are long enough to
do a good 80 clicks (50mph for the velocity impaired) if we wanted to.
Granted, I live in the country, however I've seen neighbors whip out
of their driveways at the above mentioned 30 mph quite a bit- they
claim they can tell that ""There's noone on the road for quite a ways.""
This despite having nearly been hit myself by one of them while driving
a Chev 4x4, and twice taking my 10-speed bicycle over the hood of a
car that had pulled out, saw me, *then* stopped.  Same driver.  Same car.
About two months apart.  

ObMoto:  The scary relevant part is that these people and I live on the type
of twisty two lane that we all favor for riding- and I know damn well
that they can't see me on my bike, not if they couldn't see me in 
my pickup.



	There's nothing like the pitter-patter of little feet,
	followed by the words ""Hey- you're not my Daddy!""

	(Sorry- I had to do it just once)
	
",rec.motorcycles
5016,"
	On a completely different tack, what was the eventual outcome of
Babe vs. the Bad-Mouthed Biker?

Later,",rec.motorcycles
5017,"
While shopping for a passenger helmet, I noticed that in many cases the
external dimensions of the helmets were the same from S through XL.  The
difference was the amount of inside padding.

My solution was to buy a large helmet, and construct a removable liner 
from a sheet of .5"" closed-cell foam and some satin (glued to the inside
surface).  The result is a reasonably snug fit on my smallest-headed pillion
with the liner in, and a comfortable fit on my largest-headed pillion with
the liner out.  Everyone else gets linered or not by best fit.



-- ",rec.motorcycles
5018,": The driver had looked over at me casually a couple of times; I
: know he knew I was there.

oh, okay.  then in that case it was
attemped vehicular manslaughter.
he definitely wanted to kill you.
all cagers want to kill bikers.
that's the only explanation that
i can think of.",rec.motorcycles
5019,"So it looks like I'm going to have to put a couple of bikes in storage
for a few months, starting several months from now, and I'm already
contemplating how to do it so they're as easy to get going again as
possible. I have everything under control, I think, besides the
batteries. I know that if I buy a $50.00 Battery Tender for each one
and leave them plugged in the whole time the bikes are in storage,
they'll be fine. But I'm not sure that's necessary. I've never heard
anyone discussing this idea, so maybe there's some reason why it isn't
so great. But maybe someone can tell me.

Would it be a mistake to fully charge the batteries, drain the
electrolyte into separate containers (one for each battery), seal the
container, close up the batteries, and leave them that way? Then it
would seem that when the bikes come out of storage, I could put the
electrolyte back in the batteries and they should still be fully
charged. What's wrong with this?

On a related, but different note for you Bay Area Denizens, wasn't
there someone who had a bunch of spare EDTA a few months back? Who was
it? Is there still any of it left?

Thanks for any and all help!",rec.motorcycles
5020,"As I won't be able to make the Joust this summer (Job related time 
conflict :'^{   ), I plan instead on going to the Rider Rally in 
Knoxville.

I'll be leaving from Chicago. and generally plan on going down along
the Indiana/Illinois border into Kentucky and then Tennessee.  I would 
be very interested in hearing suggestions of roads/routes/areas that 
you would consider ""must ride"" while on the way to Knoxville.

I can leave as early as 5/22 and need to arrive in Knoxville by 6PM
on 5/25.  That leaves me a pretty good stretch of time to explore on 
the way.

By the way if anyone else is going, and would like to partner for the 
ride down, let me know.  I'll be heading east afterward to visit family, 
but sure don't mind company on the ride down to the Rally.  Depending on 
weather et al. my plan is motelling/tenting thru the trip.

From the Rally I'll be heading up the Blue Ridge Parkway, then jogging
into West Va (I-77) to run up 219 -> Marlington, 28 -> Petersburg, 
55E -> I-81/I-66E.  After this point the route is presently undetermined
into Pennsylvania, New York?, and back to Chicago (by 6/6).  Suggestions 
for these areas would be of great interest also.

Many thanks for your ideas,

Enjoy,
",rec.motorcycles
5021,"I ONLY Just prevented myself from diving  in on this one.....
",rec.motorcycles
5022,"What size dirtbikes did you ride? and for how long? You might be able to
slip into a 500cc bike. Like I keep telling people, though, buy an older,
cheaper bike and ride that for a while first...you might like a 500 Interceptor
as an example",rec.motorcycles
5023,"




Sorry, I should have been more specific.  The 750 SS ran the quater in
12.10 @ 108.17.  The last small V-twin Duc we got in the US (and the 400 is
a Pantah based V-twin) was the 500SL Pantah, and it ran a creditable 13.0 @
103.  Modern carbs and what not should put the 400 in the high 12s at 105.

BTW, FZR 400s ran mid 12s, and the latest crop of Japanese 400s will out
run that.  It's hard to remember, but but a new GOOF2 will clobber an old
KZ1000 handily, both in top end and roll-on.  Technology stands still for
no-one...
",rec.motorcycles
5024,"

On second thought, maybe he didn't invent wreck.moto - 

	he's trying a round about way to figure out the DoD theme song.

One FAQ, coming right up!


   Charlie Smith,  DoD #0709,  doh #0000000004,  1KSPT=22.85",rec.motorcycles
5025,"Posted for a friend:

Looking for tires, dimensions 14"" x 3.25"" or 3.35""

Also looking for brakes or info on relining existing shoes.

Also any other Maicoletta owners anywhere to have contact with.

Call Scott at 801-583-1354 or email me.
-- 
 I saw fops by the thousand sew themselves together round the Lloyds building.",rec.motorcycles
5026,"Jonathan E. Quist, on the Thu, 15 Apr 1993 14:26:42 GMT wibbled:

: [lots of things, none of which are quoted here]

: >>>  You think your *average* dirt biker can jump
: >>>a 3 foot log? 
: >
: >How about an 18"" log that is suspended about 18"" off of the ground?
: >For that matter, how about a 4"" log that is suspended 2.5' off of the
: >ground?

: Oh, ye of little imagination.

:You don't jump over those -that's where you lay the bike down and slide under!
: -- 
: Jonathan E. Quist

The nice thing about horses though, is that if they break down in the middle of
nowhere, you can eat them.  Fuel's a bit cheaper, too.
--

Nick (the 90 HP Biker)   DoD 1069   Concise Oxford   Giddy-Up!

M'Lud.",rec.motorcycles
5027,"
Every bit as fast as a dirtbike, in the right terrain.  And we eat
flies, thank you.


then why does it go down?


So do most helmetless motorcyclists.


helmetless != goggleless
",rec.motorcycles
5028,"

",rec.motorcycles
5029,"
I generally find that after two or three decent hits of nitrous, my riding
improves enormously.  Drinking is silly, your breath smells, it costs lots
of money and the pigs can detect it with their machines.  NO2 works for me,
try it.


Nick (the like wow, um, far out, er, Biker)   DoD 1069   Concise um errr....

M'like um, er Lud.",rec.motorcycles
5030,"David Karr, on the Tue, 20 Apr 1993 01:01:01 GMT wibbled:
: >In article <1993Apr19.141959.4057@bnr.ca>
: >
: >> With regards to the pub brawl, he might have a history of such things.
: >> Just because he was a biker doesn't make him out to be a reasonable
: >> person.  Even the DoD might object to him joining, who knows?

: If he had a history of such things, why was it not mentioned in the
: article, and why did they present the irrelevant detail of where he
: got his drinking money from?

: I can't say exactly who is at fault here, but from where I sit is
: looks like we're seeing the results either of the law going way out
: of hand or of shoddy journalism.

: If the law wants to attach strings to how you spend a settlement, they
: should put the money in trust.  They don't, so I would assume it's
: perfectly legitimate to drink it away, though I wouldn't spend it that
: way myself.

: -- David Karr (karr@cs.cornell.edu)

We heard about this from a newspaper article.  Journalists and editors
always pick out the most interesting and sensational ""facts"" for our
facts get in the way of a good story"".  You must have noticed how
motorcyclists get treated by the press.  They thrive on hysteria,
ignorance, sensationalism and one-upmanship.  Unfortunately there's
not enough salt to keep taking a pinch of.

--

Nick (the Cynical Old Biker)   DoD 1069   Concise Oxford   Leaky New Gearbox

M'Lud.",rec.motorcycles
5031,"
That sounds like an awfully closed minded, intolerant attitude.

1/2  :')     

I'm not a redneck but . . . try a walk in their shoes first.  Stereotypes
are usually of very limited value.  I've seen as many ignorant
self-righteous ""open minded"" new age lovers of the great planet Earth
as I have ignorant ""red necks"".  I don't see a correlation. I don't
believe that the ""redneck"" culture, if you can call it that, is
necessarily inferior or superior to any other.  

I gotta have a beer, I'm making too much sense.  Next thing you know,
I'll be preaching tolerance . . .. and I'm a conservative.

Jack Waters II
DoD#1919",rec.motorcycles
5032,"
Ford had an anemic mid-sized car by that name back in the last decade.
I rented one once.  That car would ruin the name ""Zephyr"" for any other
use.

Rod",rec.motorcycles
5033,"]""Get the organization to act on it"" is easy to say, but says little
]about what one really can and should do.  What the organization
]actually will do is largely determined by the president and directors,
]as far as I can see.  That's what makes it so important to vote in an
]election of officers.

if I remember right, I heard that in the last election, only 18% of the
members actually cast votes. I wonder if the current board and their
friends and relatives make up 18% of the membership :-) :-)  I certainly
plan on staying with the club long enough to vote and to see the results.

]It does strike me that the BMWMOA is a lot less politically active (in
]the state and national arenas, not infighting) than other M/C
]organizations.  Should we change this?  Or just join the other groups
]that already are in politics?

I wouldn't support the MOA becoming politically active in that sense.
the AMA already knows how to do that and I'd rather see the MOA support
the AMA in a manner that the *AMA* needs. I think that more could be
accomplished from one strong front rather than two not neccessarily 
coordinated ones.
",rec.motorcycles
5034,"{drinking & riding}

0.20 is DWI in New York?  Here the limit is 0.08 !",rec.motorcycles
5035,": I am in the market for a bike and have recently found a 1990
: Honda VRF 750 at a dealership. The bike has about 47,000 miles
: and is around $4500. It has had two previous owners, both employees
: of the dealership who, I have been told, took very good care of the
: bike.

: I have two questions: 1) Is this too many miles for a bike? I know this
: would not be many miles for a car but I am unfamiliar with the life
: span of bikes. 2) Is this a decent price? I am also unfamilar with
: prices for used bikes. Is there a blue book for bikes like there is
: for cars?.

: Thanks for any advice you can give.

:                             --Mark

",rec.motorcycles
5036,,rec.motorcycles
5037,"
Tod, I think you've misspoke.  If they're banking on owning a motorcycle
to get them laid, then I doubt they have sexual fortunes.  Quite the
reverse...",rec.motorcycles
5038,"
A Sea Doo is a boat. It turns by changing the angle of the duct behind the
propeller. A waterski bike looks like a motorcycle but has a ski where each
wheel should be. Its handlebars are connected through a familiar looking
steering head to the front ski. It handles like a motorcycle.",rec.motorcycles
5039,": no rear tires as small as 110/90. There are some fronts though.

	So get a 120/90 instead. Is there anything that size? 

: Any other recomendations?
: 
	Call the tire companies yourself and tell them what you have. 
They can make recomendations for you. That's your best bet. Check a biker
magazine (Cycle World etc) for phone numbers. 
It's possible there are no other tires available though. 

 ==============================================================================
  Erik Astrup                  AFM #422                              DoD #683 

  1993 CBR 900RR  *  1990 CBR 600  *  1990 Concours  *  1989 Ninja 250 ",rec.motorcycles
5040,"    ....

Same thing to me.  Everyday the same dog would chase my bicycle.
The owners thought it was cute.  Even after I got the moto,
the stupid dog would do the same thing.  Then one day, I was
coming home in the opposite lane...the fluff with teeth ran to
get me and played momentum sharing with a 73 Dodge pick.
The owners tried to blame me for driving down street when I did.
I lived in a wierd town.
",rec.motorcycles
5041,"



  I see one thing wrong with your strategy.
The boy who cried wolf.

__
   Jorg Klinger            |       GSXR1100        | If you only new who
   Arch. & Eng. Services   |""Lost Horizons""  CR500 | I think I am. 
   UManitoba, Man. Ca.     |""The Embalmer""   IT175 |           - anonymous",rec.motorcycles
5042,"Yo, did anybody see this run of HARD COPY?

I guy on a 600 Katana got pulled over by the Police (I guess for
speeding or something).  But just as the cop was about to step
out of the car, the dude punches it down an interstate in Georgia.
Ang then, the cop gives chase.

Now this was an interesting episode because it was all videotaped!!!
Everything from the dramatic takeoff and 135mph chase to the sidestreet
battle at about 100mph.  What happened at the end?  The guy (who is
being relentless chased down box the cage with the disco lights)
slows a couple of times to taunt the cop.   After blowing a few stop
signs and making car jump to the side, he goes up a dead end street.

The Kat, although not the latest machine, is still a high performance
machine and he slams on the brakes.  Of couse, we all know that cages,
especially the ones with the disco lights, can't stop as fast as our
high performance machines.  So what happens?...  The cage plows into the
Kat.

Luckily for this dude, he was wearing a helmet and was not hurt.  But
dude, how crazy can you get!?!  Yeah, we've all went out and played
cat and mouse with our friends but, with a cop!!???!!!  How crazy can
you get!?!?!  It took just one look at a ZX-7 who tried this crap
to convince me not to try any shit like that.  (Although the dude
collided with a car head on at 140 mph, the Kawasaki team colors
still looked good!!!  Just a few scratches, like no front end....
3 inch long engine and other ""minor"" scratches...)

If you guys are out there, please, slow it down.  I not being
an advocate for the cages (especially the ones that make that 
annoying ass noises...), but just think...  The next time you
punched it (whether you have an all mighty ZX-11 or a ""I can
do it"" 250 Ninja), just remember, a kid could step out at any   
time.

Peace & ride (kinda) safe.

Warren -- ""Have Suzuki, Will travel...""
WCD82671@uxa.cso.uiuc.edu",rec.motorcycles
5043,"
I'm not sure on the older bikes, but the Yamaha Virago 535 has spec'd
seat height of 27.6 in. and the Honda Shadow 27.2 in. 
",rec.motorcycles
5044,"




I'll second that!! I saw a list somewhere of all the stuff that it was 
unwise to buy secondhand - stuff like parachutes, toilet paper, condoms
and motorcycle helmets...",rec.motorcycles
5045,"
Well it still looks like you've got an attitude problem
Mr. Muttonhead.  You should take the comments with more
sensitivity.  I still despise most people who belittle
drinking and driving since my first girlfriend was killed 
by such an asshole back in '85.  Learn to take the verbal 
abuse.

If you can't take the flames, 
and you can't use your brains,
stay out of the newsgroup.
",rec.motorcycles
5046,"                              ^^^^^^
                        perSOB, I kinda like that

Most people wave or return my wave when I'm on my Harley.
Other Harley riders seldom wave back to me when I'm on my
duck. Squids don't wave, or return waves ever, even to each
other, from what I can tell.

--
Michael Manning
mmanning@icomsim.com (NeXTMail accepted.)",rec.motorcycles
5047,"mjs>Secondly, it is the adhesion of the
mjs>tyre on the road, the suspension geometry  and the ground clearance of the
mjs> motorcycle which dictate how quickly you can swerve to avoid obstacles, and
mjs>not the knowledge of physics between the rider's ears. Are you seriously
            ^^^^^^^^^^^^^^^^^^^^
mjs>suggesting that countersteering knowledge enables you to corner faster
mjs>or more competentlY than you could manage otherwise??

ed>If he's not, I will.  

Hey Ed, you didn't give me the chance!  Sheesh!

The answer is, absolutely!, as Ed so eloquently describes:

ed>Put two riders on identical machines.  It's the
ed>one who knows what he's doing, and why, that will be faster.  It *may*
ed>be possible to improve your technique if you have no idea what it is,
ed>through trial and error, but it is not very effective methodology.
ed>Only by understanding the technique of steering a motorcycle can one
                             ^^^^^^^^^^^^^^^^^^^^^
ed>improve on that technique (I hold that this applies to any human
ed>endeavor).

Herein lies the key to this thread:

Kindly note the difference in the responses.  Ed (and I) are talking
about knowing riding technique, while Mike is arguing knowing the physics
behind it.  It *is* possible to be taught the technique of countersteering
(ie: push the bar on the inside of the turn to go that way) *without*
having to learn all the fizziks about gyroscopes and ice cream cones
and such as seen in the parallel thread.  That stuff is mainly of interest
to techno-motorcycle geeks like the readers of rec.motorcycles  ;^),
but doesn't need to be taught to the average student learning c-steering.
Mike doesn't seem to be able to make the distinction.  I know people
who can carve circles around me who couldn't tell you who Newton was.
On the other hand, I know very intelligent, well-educated people who
think that you steer a motorcycle by either: 1) leaning, 2) steering
a la bicycles, or 3) a combination of 1 and 2.  Knowledge of physics
doesn't get you squat - knowledge of technique does!",rec.motorcycles
5048,"
:-)

T'was a time when I could get a respectable response with a posting like that.
Randy's post doesn't count 'cause he saw the dearth of responses and didn't 
want me to feel ignored (thanks Randy!).

I was curious about this DoD thing.  How do I get a number?  (:-{)}",rec.motorcycles
5049,"

You're kidding, right?  This is Flame bait in the extreme.  V-max handling?
Har har har har....",rec.motorcycles
5050,"Mark Kromer, on the Thu, 15 Apr 1993 00:42:46 GMT wibbled:

: >Does the ""amount of exhaust allowed to leave the engine through the
: >exhaust pipe"" make that much of a difference? the amount of air/fuel
: >mixture that a cylender sucks in (tries to suck in) depends on the
: >speed of the piston when it goes down. 

: ...and the pressure in the cylinder at the end of the exhaust stroke.

: With a poor exhaust system, this pressure may be above atmospheric.
: With a pipe that scavenges well this may be substantially below
: atmospheric.  This effect will vary with rpm depending on the tune of
: the pipe; some pipes combined with large valve overlap can actually
: reverse the intake flow and blow mixture out of the carb when outside
: the pipes effective rev range.

: >Now, my question is which one provides more resistence as far as the
: >engine is conserned:
: >) resistance that the exhaust provides 
: >) or the resistance that results from the bike trying to push itself and
: >  the rider

: Two completely different things.  The state of the pipe determines how
: much power the motor can make.  The load of the bike determines how
: much power the motor needs to make.

: --
: - )V(ark)<  FZR400 Pilot / ZX900 Payload / RD400 Mechanic  
:                    You're welcome.

Well I, for one, am so very glad that I have fuel injection!  All those 
needles and orifices and venturi and pressures... It's worse than school human
biology reproduction lessons (sex).  Always made me feel a bit queasy.
--

Nick (the Simple Minded Biker)   DoD 1069   Concise Oxford   Tube Rider

M'Lud.",rec.motorcycles
5051,"I have a question about tires for my Guzzi. It is a '75 850-T. The tires that
were on it when I just bought it are old and cracked. I do not have an
owners manual for it (yet), but the tires listed in the Haynes manual are:
Front, 3,50 H 18 ; Rear 4.10 H 18, and pressures recommended are 26 front and
33 rear. Oddly, the pressure for the same tire on the T-3 is listed at 29 psi
instead. Anyone know the reason? As I know though, the pressure I should run
at is that recommended by the manufacturer of the new tires I purchase.

The real question I have is this. The old tires that are on the bike are for
the front, a Metzler Touring Special, 4.10 H 18, and for the rear an Avon
Roadrunner 4.70 H 18, (120/90) H 18 as marked on each tire. Both are larger
than that listed in the Haynes Manual. What does the owners manual recommend,
and was it common to go up one size for this bike? Also, this will be my first
motorcycle with innertubes. Any comments on the various manufacturers inner
tube qualities?

The above sizes are inches (except for the additional mark on the current
rear tire). What is the best metric match? The local BMW dealer thought
100/90 H 18 on the front and 120/90 H 18 on the back. He also happens to be
very good at getting close to matching mail order prices.

I am thinking of going with a Metzler ME33 Laser (possibly Comp K) on the
front and ME88 on the back, both in MBS variety if possible (the longer 
lasting belting system). I already use the ME33 on both the Vision and
FJ for the front, and like it, and I thought that with the shaft drive
behavior and torque from the Guzzi that the ME88 might give more predictable
back end control and sliding behavior than a ME55 might, as well as giving
much better tire milage life. Any comments?

A friend told me he thought that my bike had Boranni rims which are very
good, but are relatively soft and have delicate sidewalls. I do not wish to
mount the tires myself this first time, so aside from warning the shop to be
careful, any other comments I should make? I havn't looked at the rim to
check out the make yet, if it is marked. He just told me late yesterday and
I havn't had a chance to check the rim type.

On another note. I will remove the ugly (but in good shape....anyone want it?)
Vetter fairing, and I will run without a windscreen for a while, but eventually
I would like a simple rounded cafe' style quarter fairing for it. It could be
fork/handlebar mounted. Any suggestions? Is there such a thing as a frame
mounted quarter fairing of the cafe' style for this bike? How about lower
bars/clip-ons for it? I would like to restore the bike into a good condition
runner with a few modern updates, but while not being historically exactly
accurate still have it reflect relatively well a representation of the cafe'
style. (Yes I know to be picky, that period really predates this bike....it is
just that this bike has such potential for _that_ look.)

-----------------------------Edward Walsh----Hewlett-Packard Company-------
                             edw@boi.hp.com  Disk Memory Division, MS475
                             (208)323-2174   P.O. Box 15  Boise,Idaho 83707
                             89FJ1200;82XZ550RJ(Vision);75Guzzi850-T;DoD#98",rec.motorcycles
5052,"
Hell, just save your candle stubs and bring them.  Light them up, and
dribble the wax all over the kindling wood and light _that_.  Although
I like the belly-button lint / eggshell case idea the best, if you're
feeling particularly industrious some eventful evening.  Or you can
do what I did one soggy summer: open the fuel line, drain some onto a 
piece of rough or rotten wood, stick that into the middle of the soon-to-
be inferno and CAREFULLY strike a match... As Kurt Vonnegut titled one
of the latter chapters in Cat's Cradle, ""Ah-Whoom!""

Works like a charm every time :-)
",rec.motorcycles
5053,"Well, it's been fun. This is my last day at Bellcore and
It will be a while before I have net access again (taking
time off and scheduling Military Schools for the summer
on joint operations, and anything else that looks good).
I have had a blast reading, responding and commenting on
things posted here. My final say is 9mm's are inferior
to .45's errr oh wrong news group. Hopefully I'll be back.
I guess ""internet withdrawl"" starts around 1pm or so and
considering I never knew inet existed 2 years ago I am
really going to miss it. 

OH yea, to the guy who called me this morning about the
""Military issue"" boots, good luck, I think you will be
happy with the tankers boots.",rec.motorcycles
5054,"
Only if you have a weeny insurance company. Unless it's
some stupid PA law.  I know that if some jerk hits me while 
I'm in a parking lot, if my insruance company doesn't sue
his (or his doesn't immediately say, 'Yes, it's his fault')
I'll sure him myself and tell my insurance company to go to
hell if they raise my rates.


",rec.motorcycles
5055,"
	When I'm riding my 900RR, my goodies are already up
	against the tank, because the design of the Corbin seat
	tends to move you forward.

	Wouldn't the major danger to one's cajones be due to
	accelerating into and then being stopped by the tank?  If
	you're already there, there wouldn't be an impact
	problem, would there?

				- Michael -

",rec.motorcycles
5056,"Now, I am jumping into the middle of this thread so I may not know
what y'all been talking about, but I have a few comments:


There are a number of other factors that are very important, the three
biggest being air velocity, air momentum and shock waves.
Velocity stacks have been used for years and are now being used inside
of stock airboxes on a number of bikes.  At a tuned engine rpm, the
stacks can greatly increase the speed, and thus momentum of the air
rushing in.
Air momentum is critical in getting good air intake: the momentum of
the air stack outside the combustion chamber will force its way inside
long after the piston has begun its compressive up-stroke.
Shock waves are used to induce air intake and to prevent fresh air from
escaping out the exzhaust ports.  Shock waves are the product of expansion
chambers or any other means of presenting a 'wall' (opening or closing)
to the air in motion.  Beyond this I am lost in the mystery of how they
design for shock waves.",rec.motorcycles
5057,"

I too, usually wear sunglasses inside my full face helmet to keep dirt & wind
out of my contacts.  Mumble, mumble, mumble ...
",rec.motorcycles
5058,"

What's the problem here?  Back in 1958 I rode a Puch 175 from Paris to
Barcelona and back.  That was a two stroke, and back then it was representative
of the size of bikes on the road.  A 350 was considered a big bike, and the
superbikes of the day were 500cc or 600cc.  Anything bigger was real rare.


Charlie Smith,  DoD #0709,  doh #0000000004,  1KSPT=22.85",rec.motorcycles
5059,": I was posting to Alt.locksmithing about the best methods for securing 
: a motorcycle.  I got several responses referring to the Cobra Lock
: (described below).  Has anyone come across a store carrying this lock
: in the Chicago area?
: 
: Any other feedback from someone who has used this?

What about the new Yamaha ""Cyclelok"" ?
From the photo in Motorcyclist, it looks the same hardened steel as a 
Kryptonite U lock, except it folds in five places.
It seems to extend out far enough to lock the rear tire to the tube of
a parking sign or similar.

Anyone had any experience with them, how easy is it to attack the lock
at the jointed sections ?",rec.motorcycles
5060,"	 jlevine@rd.hydro.on.ca (Jody Levine) writes...








	I've already discussed this in e-mail with Jonathan.  It's the film
""The Inspector General""  [:-)], with Danny Kaye, although I can't quote the
name of the leading lady (Because Maltin doesn't :-().  Jonathan thinks there
was an earlier Russian film; ""Movies on TV"" just says it was based on a Gogol
(Yes, Jonathan, I looked it up again -- only two o's) story.",rec.motorcycles
5061,"

No, I don't watch that Bu**Sh*t.


So, does this mean the cop is at fault for rear-ending the bike?  You know,
following too closely and reckless driving?
",rec.motorcycles
5062,"
Dean, there's an old engineering saying concerning inventions and
wheels.  Contact #0099, he's done several runs of patches, and there is
some patch-making company out there with the artwork already set up and
paid for.
",rec.motorcycles
5063,"

I am in hte market for a new bike (been without for a few years).
The two main bikes I'm looking at seriously are
The Yamaha Virago 535 and the Honda Shadow VLX 583. 
I am leaning towards the Yamaha for its shaft drive, the Honda is Chain.
Insurance in Fla. is more costly than I thought, so I am staying in this
power range. Thanks in advance for any opinions and or experiences
",rec.motorcycles
5064,"[...deleta...]

Heavy for a beginner bike it is; 415 pounds it isn't, except maybe in
some adman's dream.  With a full tank, it's in the area of 550 lbs,
depending on year etc.


The 1980 and '81 versions had a much better seat, IMO.


My regulator lasted over 100,000 miles, and didn't overcharge the battery.
The wiring connectors in the charging path did get toasty though,
tending to melt their insulation.  I suspect they were underspecified;
it didn't help that they were well removed from cool air.

Battery access on the earlier bikes doesn't require tank removal.
After you learn the drill, it's pretty straightforward.

[...]

Having bought replacement parts for several brands of motorcycles,
I'll offer a grain of salt to be taken with Dale's assessment.

[...]",rec.motorcycles
5065,"

	And they're rather tasty.



	Per gallon (bushel) perhaps. Unfortunately they eat the same amount
every day no matter how much you ride them. And if you don't fuel them they
die. On an annual basis, I spend much less on bike stuff than Amy the Wonder
Wife does on horse stuff. She has two horses, I've got umm, lesseee, 11 bikes.
I ride constantly, she rides four or five times a week. Even if you count 
insurance and the cost of the garage I built, I'm getting off cheaper than 
she is. And having more fun (IMHO).



-- 
Go fast. Take chances.",rec.motorcycles
5066,"For those of you with motorcycles of the liquid-cooled persuasion,
what brand of coolant do you use and why?  I am looking for aluminum-safe
coolant, preferably phosphate-free, and preferably cheaper than $13/gallon.
(Can you believe it:  the Kaw dealer wants $4.95 a QUART for the Official
Blessed Holy Kawasaki Coolant!!!  No way I'm paying that usury...)

Thanks,",rec.motorcycles
5067,"
True enough. I put it on the ground if it's free of spooge, or directly
on my head otherwise.


Not exactly. The helmet has a lot less energy if your head isn't in it, and
there's no lump inside to compress the liner against the shell. Is a drop
off the seat enough to crack the shell? I doubt it, but you can always
send it to be inspected.",rec.motorcycles
5068,"                               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

I thought it was:  ""There are two kinds of people in the world.  Those who 
think there are two kinds of people and those who don't.""


And then there's:  ""There are three kinds of people in the world.  Those who 
like math and those who don't.""

Obmoto:  Michigan weather forecast for Saturday:  high in the low 40s, 
chance of snow flurries, showers possible.  Enjoy the weather where you 
are.  Have a ride on me.
",rec.motorcycles
5069,"Hi, I just have a small question about my bike. 
Being a fairly experienced BMW and MZ-Mechanic, I just don't know what to 
think about my Honda. 
She was using too much oil for the last 5000 km (on my trip to Daytona bike 
week this spring), and all of a sudden, she trailed smoke like hell and 
was running only on one cylinder. 
I towed the bike home and took it apart, but everything looks in perfect 
working order. No cracks in the heads or pistons, the cylinder walls look 
very clean, and the wear of pistons and cylinders is not measurable. All 
still within factory specs. The only thing I could find, however, was a 
slightly bigger ring gap on the right cylinder (the one with the problem), 
but it is still way below the wear-limit given in the Clymer-manual for 
this bike. 
Any syggestions??? What else could cause my problem??? Do I have to hone 
the cylinder walls (make them a little rougher in a criss-cross-pattern) in 
order to get better breaking in of my new rings??? Won't that increase the 
wear of my pistons??
Please send comments to 
	sruhl@mechanical.watstar.uwaterloo.ca
Thanks in advance. Stef. ",rec.motorcycles
5070,"
: >I just got to thinking:  why don't manufacturers still make bikes with 
turbos?
: > etc ....

Because they add a lot of expense and complexity and make for a less reliable 
and less controllable bike. 

As an extreme example the CX500 Turbo cost as much as a Mike Hailwood Replica 
Ducati.
",rec.motorcycles
5071,"

	It can be done, contact Chaparell cycle supply, they ought to have
the sprocket you need/want for cheap, well much cheaper than your average
dealership. Hey they even had sprockets for my VF1000R which is hard to find
accesssories for. 

					-Craig. 


----------------------------------------------------------------------------",rec.motorcycles
